dpr_idobjetoa,dpr_idobjetob,dpr_latitudobja,dpr_longitudobja,dpr_altitudobja,dpr_velocidadobja,dpr_direccionobja,dpr_latitudobjb,dpr_longitudobjb,dpr_altitudobjb,dpr_velocidadobjb,dpr_direccionobjb,dpr_distanciaentreobj,dpr_tiporegistro,dpr_etiquetaregistro
5,14,-36.775529,-73.065963,0.0,21.3,218.4,-36.775333,-73.066725,0.0,69.3,304.9,0.07128165164648352,1,1
10,16,-36.775908,-73.068478,0.0,221.0,40.0,-36.778122,-73.066737,0.0,78.9,251.9,0.2909485484591747,1,1
8,12,-36.779776,-73.063929,0.0,191.1,259.9,-36.779773,-73.066293,0.0,5.6,121.4,0.21053993251486638,1,1
9,19,-36.775317,-73.064683,0.0,9.2,14.0,-36.777244,-73.064314,0.0,204.6,10.9,0.21677836708529047,1,1
7,11,-36.777117,-73.065592,0.0,278.8,21.2,-36.779438,-73.065923,0.0,261.1,55.0,0.25976163371846483,1,1
7,15,-36.776277,-73.068137,0.0,242.1,18.5,-36.778432,-73.068238,0.0,185.5,270.4,0.2397938496190428,1,1
1,13,-36.776236,-73.065683,0.0,175.9,64.9,-36.776449,-73.064439,0.0,49.7,72.2,0.11329975640912153,1,1
7,16,-36.778335,-73.067253,0.0,91.3,211.8,-36.78008,-73.068496,0.0,232.9,44.8,0.22339398433096974,1,1
7,21,-36.775501,-73.064671,0.0,226.9,339.0,-36.776163,-73.065111,0.0,265.7,236.6,0.08339270957175968,1,1
3,16,-36.779625,-73.068331,0.0,177.5,31.0,-36.778355,-73.067535,0.0,217.5,296.4,0.15801338601056966,1,1
7,17,-36.777185,-73.06586,0.0,222.0,63.8,-36.775289,-73.066001,0.0,196.7,190.4,0.21119927240872052,1,1
5,17,-36.775276,-73.066366,0.0,143.0,116.2,-36.776269,-73.066401,0.0,130.5,280.2,0.11046055718969966,1,1
6,15,-36.780285,-73.067457,0.0,59.0,121.6,-36.778664,-73.06475,0.0,68.7,215.0,0.3010192959800979,1,1
8,16,-36.776634,-73.06556,0.0,182.8,99.0,-36.775595,-73.065349,0.0,72.5,91.4,0.11704999140035777,1,1
7,11,-36.777453,-73.067163,0.0,97.5,13.9,-36.778162,-73.065901,0.0,259.9,241.9,0.13728991460678297,1,1
2,19,-36.776262,-73.06445,0.0,120.4,206.0,-36.780043,-73.065168,0.0,134.9,126.2,0.4252633717510907,1,1
3,14,-36.779526,-73.067538,0.0,262.8,301.1,-36.777367,-73.065362,0.0,141.8,212.4,0.3085317106063737,1,1
1,17,-36.777896,-73.065963,0.0,35.6,200.2,-36.778462,-73.067287,0.0,215.9,174.4,0.1336632065630211,1,1
6,14,-36.776061,-73.066012,0.0,196.9,266.2,-36.779637,-73.064451,0.0,58.5,329.8,0.4212370535713562,1,1
4,14,-36.776984,-73.064871,0.0,237.1,18.4,-36.778263,-73.066494,0.0,74.0,123.0,0.2027823004879347,1,1
7,15,-36.779819,-73.068494,0.0,197.3,21.4,-36.778305,-73.065712,0.0,118.5,132.1,0.2995514795550498,1,1
5,11,-36.780338,-73.066555,0.0,100.7,268.9,-36.778811,-73.068167,0.0,1.2,118.3,0.22235448844784544,1,1
2,17,-36.777783,-73.068209,0.0,40.4,270.6,-36.779872,-73.064939,0.0,0.6,244.9,0.3725226810538769,1,1
2,19,-36.77941,-73.064507,0.0,174.4,80.1,-36.776432,-73.06587,0.0,141.4,300.7,0.35268811304621905,1,1
5,17,-36.775191,-73.068524,0.0,150.7,266.3,-36.775509,-73.065198,0.0,94.0,274.2,0.29833614566126926,1,1
4,14,-36.779798,-73.067089,0.0,7.2,76.7,-36.775668,-73.065944,0.0,86.5,86.7,0.4704212989040936,1,1
9,17,-36.780084,-73.064156,0.0,167.3,68.8,-36.779244,-73.067857,0.0,198.8,136.6,0.34259292072938957,1,1
2,15,-36.779456,-73.064133,0.0,124.0,134.2,-36.780401,-73.065148,0.0,204.7,258.0,0.13861156979732345,1,1
1,11,-36.775978,-73.068302,0.0,78.6,331.8,-36.778207,-73.067793,0.0,134.3,174.7,0.2519652382122219,1,1
10,16,-36.77979,-73.067591,0.0,115.3,52.4,-36.777886,-73.06473,0.0,242.0,219.2,0.3312844564522289,1,1
7,21,-36.775896,-73.067273,0.0,183.5,69.1,-36.778786,-73.064023,0.0,245.3,31.4,0.4324964171179604,1,1
8,19,-36.778846,-73.065147,0.0,189.2,52.7,-36.779892,-73.065395,0.0,270.1,265.7,0.11838849257761533,1,1
7,18,-36.777179,-73.066206,0.0,82.7,5.6,-36.775228,-73.063875,0.0,190.6,311.0,0.30027583906449395,1,1
7,13,-36.775838,-73.068193,0.0,269.9,273.2,-36.778083,-73.066405,0.0,126.2,344.3,0.29610114955845424,1,1
3,17,-36.779914,-73.066251,0.0,288.8,213.1,-36.779711,-73.065128,0.0,280.0,284.2,0.10253078042117221,1,1
8,11,-36.776526,-73.065331,0.0,182.0,106.1,-36.775318,-73.067917,0.0,189.3,4.9,0.26662962621867003,1,1
5,20,-36.777123,-73.06644,0.0,125.6,305.5,-36.779675,-73.068253,0.0,0.6,228.1,0.32649301524463076,1,1
4,18,-36.779779,-73.065682,0.0,25.6,221.9,-36.777832,-73.063996,0.0,33.5,122.9,0.2634734860751629,1,1
5,15,-36.779261,-73.06843,0.0,199.8,345.1,-36.777631,-73.065944,0.0,29.1,162.6,0.2861339716104971,1,1
1,19,-36.779302,-73.067387,0.0,183.2,156.1,-36.779308,-73.066915,0.0,274.2,26.8,0.04204223653086758,1,1
4,20,-36.7772,-73.065966,0.0,104.0,199.7,-36.775689,-73.068193,0.0,234.8,37.4,0.2599437168238656,1,1
9,11,-36.775151,-73.064214,0.0,265.0,260.9,-36.778755,-73.065839,0.0,210.6,62.0,0.42608013046605175,1,1
6,19,-36.776406,-73.065074,0.0,214.6,251.1,-36.777174,-73.066803,0.0,172.1,127.9,0.17608613331810502,1,1
3,20,-36.779811,-73.066983,0.0,260.0,244.2,-36.77927,-73.068278,0.0,262.4,59.9,0.13007975646834527,1,1
4,20,-36.777983,-73.063971,0.0,8.0,54.7,-36.779883,-73.06404,0.0,100.8,167.7,0.21135971590906005,1,1
3,11,-36.776432,-73.066407,0.0,234.4,359.6,-36.778789,-73.068588,0.0,289.7,42.1,0.32622264190356515,1,1
5,12,-36.780085,-73.068461,0.0,126.6,175.1,-36.777526,-73.066244,0.0,3.3,52.0,0.34634383774622896,1,1
6,11,-36.776506,-73.064285,0.0,284.8,44.4,-36.776486,-73.066949,0.0,75.8,36.9,0.2372784705722678,1,1
3,17,-36.779658,-73.065769,0.0,88.2,322.6,-36.778063,-73.066992,0.0,165.6,291.8,0.2081327851967043,1,1
2,13,-36.778352,-73.067286,0.0,184.3,67.7,-36.780332,-73.065664,0.0,198.0,280.6,0.26332676473345457,1,1
9,14,-36.778843,-73.064567,0.0,295.3,204.4,-36.775712,-73.065054,0.0,109.7,294.0,0.35084276117743934,1,1
2,16,-36.77586,-73.066993,0.0,47.9,98.4,-36.778989,-73.066449,0.0,113.4,211.7,0.3512861975670712,1,1
5,16,-36.775154,-73.065986,0.0,29.3,22.9,-36.776066,-73.067766,0.0,77.3,162.7,0.18819632246359813,1,1
6,17,-36.779933,-73.065017,0.0,116.6,140.6,-36.776283,-73.066505,0.0,270.9,123.3,0.4269502326069135,1,1
4,13,-36.778701,-73.065456,0.0,8.3,174.9,-36.777552,-73.064031,0.0,157.6,162.8,0.18008504671241965,1,1
10,11,-36.779325,-73.067642,0.0,20.3,247.3,-36.775628,-73.064387,0.0,32.1,225.0,0.503026774211399,1,1
6,18,-36.777798,-73.064789,0.0,89.6,233.6,-36.775242,-73.066019,0.0,283.6,177.2,0.30459612858603635,1,1
8,14,-36.77684,-73.067471,0.0,125.3,296.1,-36.780123,-73.064618,0.0,225.5,154.1,0.44477832092994135,1,1
8,12,-36.778996,-73.064957,0.0,39.6,254.2,-36.777101,-73.066063,0.0,105.5,295.8,0.2326015452865023,1,1
9,20,-36.777184,-73.06426,0.0,293.1,109.7,-36.778253,-73.064294,0.0,92.1,100.9,0.11890594137053791,1,1
4,19,-36.780381,-73.066427,0.0,110.5,198.4,-36.777313,-73.066983,0.0,37.2,58.6,0.3447211743245567,1,1
5,15,-36.779518,-73.064863,0.0,151.7,219.0,-36.77611,-73.067755,0.0,243.2,5.3,0.4582001043598073,1,1
10,19,-36.780045,-73.067547,0.0,106.6,65.1,-36.775843,-73.065003,0.0,106.8,47.7,0.5192792317881488,1,1
8,21,-36.780197,-73.064483,0.0,202.2,54.0,-36.780169,-73.066674,0.0,173.2,303.7,0.19515595159722685,1,1
9,12,-36.779289,-73.066054,0.0,33.3,88.1,-36.779508,-73.06823,0.0,260.3,139.0,0.19532116368837893,1,1
2,21,-36.777548,-73.066054,0.0,274.7,350.3,-36.778454,-73.06508,0.0,52.8,134.3,0.13294415725837186,1,1
7,18,-36.780352,-73.06795,0.0,163.9,117.4,-36.779644,-73.067613,0.0,150.3,33.8,0.08425311929783579,1,1
2,13,-36.779468,-73.065789,0.0,137.3,127.1,-36.77775,-73.066191,0.0,7.2,53.9,0.19435898693217507,1,1
4,16,-36.780198,-73.067002,0.0,170.2,208.0,-36.77786,-73.064626,0.0,201.2,54.8,0.33520938183481747,1,1
8,20,-36.776813,-73.067064,0.0,115.7,130.2,-36.779588,-73.067278,0.0,17.0,223.4,0.30915398830189633,1,1
2,18,-36.777976,-73.064864,0.0,241.5,25.1,-36.776345,-73.068461,0.0,206.8,54.6,0.3681347695704229,1,1
7,12,-36.778319,-73.066443,0.0,29.9,266.2,-36.778967,-73.065038,0.0,25.2,229.8,0.1443949441279464,1,1
1,15,-36.775907,-73.066936,0.0,179.3,110.6,-36.777496,-73.065116,0.0,169.7,280.7,0.2397798617529173,1,1
7,20,-36.776245,-73.06694,0.0,150.7,252.0,-36.775998,-73.06422,0.0,289.7,249.2,0.2438087674039455,1,1
5,19,-36.779506,-73.064471,0.0,236.5,215.5,-36.778908,-73.063917,0.0,104.6,83.5,0.08280076242004039,1,1
5,18,-36.776688,-73.065841,0.0,29.9,196.5,-36.776088,-73.066714,0.0,171.0,192.5,0.1024536845348306,1,1
9,18,-36.775498,-73.066112,0.0,74.7,78.1,-36.777531,-73.064806,0.0,167.7,306.3,0.2542297221176857,1,1
1,14,-36.778041,-73.064591,0.0,101.9,77.1,-36.778738,-73.067698,0.0,138.1,78.9,0.2873654364251864,1,1
5,16,-36.778194,-73.065222,0.0,208.0,65.1,-36.777417,-73.067115,0.0,40.7,205.2,0.18944506116878393,1,1
3,12,-36.777701,-73.064975,0.0,93.7,63.5,-36.777087,-73.064207,0.0,107.5,145.3,0.09664349569863988,1,1
4,16,-36.779574,-73.068423,0.0,270.0,62.4,-36.777312,-73.065183,0.0,248.6,229.9,0.382794673576005,1,1
4,17,-36.776879,-73.068262,0.0,113.7,353.1,-36.777708,-73.067344,0.0,10.6,23.8,0.12321538418579764,1,1
1,21,-36.776389,-73.066655,0.0,195.0,350.8,-36.777843,-73.06763,0.0,60.5,86.0,0.18352193318014567,1,1
10,16,-36.776873,-73.067596,0.0,237.4,108.2,-36.777261,-73.066954,0.0,114.6,69.9,0.07162970840132246,1,1
6,17,-36.777731,-73.067203,0.0,105.3,100.2,-36.779276,-73.067723,0.0,243.3,46.2,0.17792907797457796,1,1
9,15,-36.778014,-73.067927,0.0,115.7,229.6,-36.778366,-73.064781,0.0,273.1,12.6,0.282911604351574,1,1
5,18,-36.776026,-73.068195,0.0,283.4,16.9,-36.775708,-73.068187,0.0,194.2,289.9,0.035367164797650015,1,1
3,17,-36.776709,-73.067482,0.0,143.1,0.3,-36.775965,-73.064404,0.0,267.1,295.7,0.2863521850465281,1,1
8,17,-36.779499,-73.065931,0.0,147.2,127.4,-36.775908,-73.064965,0.0,75.1,119.7,0.4084645646321768,1,1
10,19,-36.777388,-73.066429,0.0,25.6,184.2,-36.777043,-73.063912,0.0,42.3,205.4,0.2274321837436795,1,1
3,18,-36.776886,-73.067651,0.0,291.6,333.5,-36.780457,-73.066121,0.0,227.1,48.1,0.4198075093182757,1,1
6,17,-36.775906,-73.068448,0.0,55.6,48.9,-36.777954,-73.06446,0.0,76.6,97.2,0.42192164470895405,1,1
9,20,-36.775518,-73.063952,0.0,265.2,128.8,-36.777589,-73.06457,0.0,157.7,157.8,0.23677129770471234,1,1
8,15,-36.778136,-73.063973,0.0,63.4,264.2,-36.775455,-73.064601,0.0,211.7,41.9,0.30331525531661485,1,1
2,20,-36.779737,-73.066136,0.0,16.9,313.2,-36.78012,-73.066607,0.0,109.9,266.1,0.05977712464263148,1,1
1,14,-36.780349,-73.067918,0.0,60.4,198.9,-36.776825,-73.064323,0.0,289.1,69.5,0.5060250769757334,1,1
4,18,-36.777283,-73.064526,0.0,200.2,347.2,-36.776976,-73.067629,0.0,22.9,175.6,0.27846544053883343,1,1
6,19,-36.779552,-73.06454,0.0,216.3,288.9,-36.778031,-73.068139,0.0,279.1,57.7,0.36241694841390754,1,1
4,19,-36.776657,-73.065068,0.0,95.1,257.8,-36.779185,-73.066924,0.0,70.8,85.6,0.32610120743441934,1,1
5,16,-36.778504,-73.067463,0.0,198.6,105.7,-36.775916,-73.065813,0.0,239.5,347.6,0.3231235417801995,1,1
8,12,-36.779971,-73.068455,0.0,126.1,170.8,-36.776884,-73.065132,0.0,167.3,251.9,0.453227780489672,1,1
2,13,-36.778185,-73.066861,0.0,229.7,157.0,-36.779383,-73.06636,0.0,279.8,318.8,0.14048578637757622,1,1
10,13,-36.777043,-73.063917,0.0,170.7,214.7,-36.776119,-73.067271,0.0,188.9,142.6,0.31589769361298903,1,1
6,19,-36.780042,-73.067201,0.0,252.4,176.1,-36.778693,-73.066548,0.0,197.9,79.8,0.16088139341813226,1,1
4,14,-36.778687,-73.064605,0.0,78.3,150.3,-36.775323,-73.066481,0.0,129.0,90.8,0.4096800740195234,1,1
1,20,-36.777924,-73.066306,0.0,89.7,180.7,-36.778281,-73.066662,0.0,159.8,287.1,0.05080462904570991,1,1
2,11,-36.777577,-73.067486,0.0,254.0,9.5,-36.7767,-73.065741,0.0,113.4,355.1,0.18347753627478025,1,1
4,15,-36.778536,-73.066307,0.0,114.1,66.3,-36.775418,-73.064416,0.0,266.5,343.4,0.3854480749396331,1,1
2,16,-36.77883,-73.065706,0.0,85.8,251.5,-36.776415,-73.065268,0.0,13.9,119.5,0.2713543912580423,1,1
9,14,-36.776122,-73.064321,0.0,13.8,93.0,-36.779442,-73.06791,0.0,131.9,229.8,0.48832250159660834,1,1
7,14,-36.775378,-73.06493,0.0,150.4,318.1,-36.776288,-73.065624,0.0,180.0,58.6,0.11857288958273275,1,1
10,13,-36.777388,-73.066303,0.0,148.0,349.2,-36.778328,-73.065666,0.0,136.4,129.4,0.11892751574221871,1,1
5,21,-36.779133,-73.06806,0.0,180.0,325.6,-36.776731,-73.067361,0.0,283.6,185.1,0.27424963897646715,1,1
2,19,-36.777409,-73.064138,0.0,277.1,53.9,-36.77848,-73.068398,0.0,114.1,146.3,0.3976591093179383,1,1
5,16,-36.780343,-73.064448,0.0,0.4,202.2,-36.780402,-73.065641,0.0,267.3,130.1,0.10645102545697072,1,1
8,15,-36.779824,-73.067204,0.0,55.2,325.4,-36.775149,-73.068362,0.0,264.3,275.8,0.5299685670303127,1,1
10,19,-36.779574,-73.068118,0.0,185.3,156.7,-36.77946,-73.065886,0.0,292.8,35.8,0.19918807716958278,1,1
4,12,-36.776891,-73.068473,0.0,270.4,327.6,-36.777751,-73.068569,0.0,71.1,114.4,0.09600911043971617,1,1
6,19,-36.778999,-73.065297,0.0,145.2,60.8,-36.777596,-73.066798,0.0,74.7,277.9,0.2054485644433621,1,1
10,14,-36.778048,-73.068473,0.0,166.7,318.4,-36.778011,-73.065086,0.0,87.3,39.6,0.30168376205139874,1,1
2,16,-36.7787,-73.067709,0.0,4.1,164.4,-36.777282,-73.064847,0.0,29.2,306.0,0.29972343853365396,1,1
8,11,-36.775906,-73.067091,0.0,218.6,285.8,-36.776089,-73.068005,0.0,59.3,37.1,0.08391026945143505,1,1
5,21,-36.775384,-73.068245,0.0,249.4,344.9,-36.775738,-73.064502,0.0,62.6,106.9,0.3356886498448076,1,1
6,18,-36.777562,-73.065522,0.0,105.6,119.0,-36.775779,-73.065996,0.0,173.3,238.6,0.20270540592150252,1,1
7,15,-36.779617,-73.064928,0.0,208.3,98.2,-36.776662,-73.067314,0.0,47.9,243.9,0.3913096378800744,1,1
3,11,-36.777941,-73.067514,0.0,271.7,121.1,-36.775427,-73.066518,0.0,112.5,43.8,0.2932814376135658,1,1
2,15,-36.77759,-73.068403,0.0,168.0,116.9,-36.779916,-73.064552,0.0,199.5,188.7,0.42956719995249243,1,1
10,11,-36.776335,-73.068449,0.0,296.7,271.0,-36.77924,-73.066944,0.0,75.7,326.9,0.3497276666117913,1,1
5,18,-36.775844,-73.067635,0.0,123.1,223.7,-36.779119,-73.067767,0.0,229.1,88.7,0.36435310225838646,1,1
7,14,-36.780221,-73.064964,0.0,232.5,58.3,-36.779489,-73.067871,0.0,105.5,139.6,0.27139269028277485,1,1
7,19,-36.779443,-73.066852,0.0,20.5,219.1,-36.778975,-73.065211,0.0,195.8,233.2,0.15513815523930585,1,1
1,12,-36.778853,-73.066838,0.0,137.2,198.6,-36.779231,-73.064231,0.0,60.6,267.3,0.2359574368737911,1,1
10,18,-36.777181,-73.06651,0.0,62.3,199.8,-36.779874,-73.067022,0.0,96.6,34.7,0.30290000706405323,1,1
3,16,-36.777666,-73.065647,0.0,191.0,4.1,-36.779518,-73.066,0.0,188.4,275.0,0.20831900782450405,1,1
10,16,-36.777129,-73.068454,0.0,262.2,220.7,-36.779429,-73.067382,0.0,270.6,169.2,0.27298843720181076,1,1
10,19,-36.776421,-73.067501,0.0,194.1,65.2,-36.776261,-73.064388,0.0,66.1,165.3,0.2778288348349167,1,1
1,15,-36.778252,-73.066138,0.0,213.8,12.2,-36.779941,-73.06743,0.0,239.4,315.1,0.22025546475018268,1,1
5,20,-36.778346,-73.067488,0.0,102.8,121.8,-36.776346,-73.068053,0.0,2.2,86.7,0.22801193602471442,1,1
4,11,-36.777579,-73.065642,0.0,90.4,88.8,-36.775924,-73.066329,0.0,102.6,207.1,0.19393305024283694,1,1
5,21,-36.77983,-73.06632,0.0,250.7,225.3,-36.77698,-73.06571,0.0,268.3,105.7,0.32152862714261177,1,1
8,20,-36.775431,-73.064767,0.0,112.8,31.9,-36.779218,-73.068264,0.0,53.4,173.4,0.5237610833296433,1,1
9,13,-36.777155,-73.067504,0.0,272.7,194.2,-36.779784,-73.065313,0.0,163.1,163.7,0.3514762268733798,1,1
9,19,-36.779999,-73.065368,0.0,216.7,331.3,-36.776978,-73.066764,0.0,255.6,188.7,0.3581903689464413,1,1
2,19,-36.777602,-73.065856,0.0,95.7,358.7,-36.77805,-73.064285,0.0,42.9,240.0,0.1485214545104504,1,1
1,21,-36.777409,-73.065668,0.0,57.1,153.0,-36.778593,-73.065581,0.0,197.9,164.4,0.13188261179085864,1,1
5,17,-36.776244,-73.064682,0.0,94.0,43.9,-36.780277,-73.066294,0.0,233.7,113.9,0.4708700791598409,1,1
2,21,-36.780356,-73.064421,0.0,251.0,138.2,-36.777677,-73.066214,0.0,136.5,161.3,0.337993024172808,1,1
9,18,-36.775195,-73.065712,0.0,124.0,336.9,-36.776583,-73.064897,0.0,141.7,230.7,0.17055626268032248,1,1
9,12,-36.778999,-73.064187,0.0,18.4,232.9,-36.776882,-73.067821,0.0,203.6,266.3,0.40020656712065816,1,1
2,21,-36.776223,-73.067704,0.0,235.9,319.8,-36.776155,-73.067129,0.0,203.6,330.4,0.05176752232367239,1,1
1,18,-36.779702,-73.066887,0.0,207.8,175.7,-36.776246,-73.065984,0.0,257.3,264.8,0.39261498970975767,1,1
4,18,-36.777498,-73.064179,0.0,104.9,158.1,-36.779513,-73.066842,0.0,237.5,188.4,0.32627106601723216,1,1
7,14,-36.775857,-73.067749,0.0,291.5,304.8,-36.779306,-73.067455,0.0,112.5,0.2,0.3844041530757836,1,1
1,12,-36.77699,-73.064054,0.0,174.6,188.8,-36.780443,-73.066003,0.0,243.9,242.6,0.4213702991289154,1,1
1,14,-36.778742,-73.068525,0.0,30.5,343.6,-36.775895,-73.064597,0.0,205.6,215.7,0.4718126508282028,1,1
4,17,-36.778869,-73.068121,0.0,271.9,228.1,-36.77595,-73.065457,0.0,140.3,356.9,0.40205180912281496,1,1
3,15,-36.775406,-73.064485,0.0,93.2,63.3,-36.778367,-73.066292,0.0,247.4,39.8,0.3664774018408593,1,1
8,21,-36.779328,-73.066738,0.0,132.4,294.1,-36.776657,-73.065376,0.0,24.7,2.6,0.3208185489339888,1,1
5,16,-36.775641,-73.06611,0.0,256.8,222.6,-36.777208,-73.0669,0.0,11.0,66.3,0.18791251642267578,1,1
6,18,-36.77654,-73.066325,0.0,292.3,18.6,-36.777065,-73.066061,0.0,41.1,216.2,0.06293466856952251,1,1
8,14,-36.77913,-73.067059,0.0,80.3,54.3,-36.775719,-73.068471,0.0,111.5,344.6,0.3995907668229728,1,1
2,11,-36.775782,-73.067467,0.0,206.2,30.2,-36.7794,-73.064982,0.0,150.9,265.4,0.4591638844931055,1,1
4,17,-36.777225,-73.064184,0.0,206.7,273.2,-36.778128,-73.068323,0.0,297.9,195.7,0.38206280589938674,1,1
1,18,-36.779864,-73.066152,0.0,190.5,336.0,-36.779795,-73.067514,0.0,206.2,12.7,0.12154309104825499,1,1
5,19,-36.777716,-73.065785,0.0,289.2,312.6,-36.780248,-73.0667,0.0,215.1,265.5,0.2931019542466966,1,1
9,11,-36.777765,-73.066253,0.0,51.7,114.1,-36.780085,-73.066961,0.0,105.1,268.7,0.26556674488319276,1,1
7,15,-36.780183,-73.067463,0.0,72.8,25.5,-36.779663,-73.068543,0.0,163.6,83.2,0.11222722692425591,1,1
6,21,-36.776394,-73.064793,0.0,223.5,46.0,-36.778643,-73.066826,0.0,217.4,4.0,0.30874512860609454,1,1
4,20,-36.780106,-73.067209,0.0,30.3,3.7,-36.779762,-73.066659,0.0,290.7,21.2,0.06214908819791213,1,1
8,14,-36.779138,-73.064439,0.0,33.1,341.4,-36.778413,-73.068224,0.0,81.8,152.9,0.3466049781567374,1,1
1,20,-36.77551,-73.064064,0.0,113.7,201.5,-36.77759,-73.068505,0.0,298.6,180.7,0.45819353600195545,1,1
1,14,-36.779758,-73.066381,0.0,140.7,91.7,-36.775754,-73.067798,0.0,242.0,108.8,0.46276549013494134,1,1
1,16,-36.779835,-73.065674,0.0,76.1,184.2,-36.776218,-73.064245,0.0,224.2,241.3,0.4218486553274741,1,1
4,16,-36.779646,-73.067323,0.0,44.6,47.4,-36.777687,-73.066719,0.0,242.3,304.9,0.22437473817978693,1,1
8,13,-36.778192,-73.065635,0.0,21.2,46.2,-36.778345,-73.068132,0.0,74.7,31.8,0.22303891400109183,1,1
10,12,-36.77962,-73.065664,0.0,203.6,310.2,-36.778196,-73.065411,0.0,202.0,350.6,0.15993678119071708,1,1
9,12,-36.778208,-73.067858,0.0,169.7,3.5,-36.778042,-73.064797,0.0,167.7,144.7,0.27324506018332567,1,1
4,18,-36.775359,-73.064889,0.0,276.3,327.7,-36.775782,-73.066469,0.0,34.8,231.5,0.14837622748795626,1,1
6,18,-36.775484,-73.06475,0.0,225.6,332.4,-36.776638,-73.065138,0.0,180.4,117.1,0.13289076549908965,1,1
4,21,-36.779997,-73.067682,0.0,194.0,170.3,-36.777948,-73.066686,0.0,224.1,191.0,0.24449743763683784,1,1
7,18,-36.777994,-73.064119,0.0,166.0,278.0,-36.775258,-73.067052,0.0,27.2,346.1,0.40099188325469864,1,1
4,18,-36.776837,-73.065411,0.0,210.1,241.3,-36.780156,-73.064924,0.0,193.1,12.6,0.3715959467135867,1,1
4,17,-36.778956,-73.067251,0.0,134.4,199.1,-36.777706,-73.068227,0.0,158.0,337.7,0.1639365252260124,1,1
7,15,-36.775253,-73.065142,0.0,0.0,206.5,-36.780466,-73.068112,0.0,54.7,130.0,0.637160915486544,1,1
8,12,-36.778666,-73.067214,0.0,272.5,215.4,-36.779293,-73.06806,0.0,230.3,191.7,0.10265387823923534,1,1
5,17,-36.779049,-73.064003,0.0,217.5,303.2,-36.778486,-73.064502,0.0,253.0,209.2,0.07677360786832221,1,1
5,18,-36.776979,-73.067493,0.0,68.5,56.1,-36.779597,-73.065779,0.0,218.3,62.5,0.32870508008837046,1,1
3,19,-36.777556,-73.067498,0.0,143.0,279.2,-36.778246,-73.065382,0.0,253.0,198.1,0.20347669672065852,1,1
9,20,-36.776371,-73.067102,0.0,202.7,116.9,-36.776488,-73.067103,0.0,274.5,274.5,0.013010111281063974,1,1
4,16,-36.776287,-73.067997,0.0,64.3,318.4,-36.77906,-73.067277,0.0,19.9,266.3,0.3149409707927039,1,1
4,17,-36.779627,-73.066954,0.0,157.4,324.7,-36.778617,-73.068616,0.0,53.7,23.9,0.18580321138383638,1,1
8,14,-36.778815,-73.065528,0.0,185.3,230.0,-36.779562,-73.068467,0.0,201.3,309.1,0.27461482975556656,1,1
8,12,-36.779668,-73.065415,0.0,290.1,337.9,-36.779644,-73.067464,0.0,36.5,213.5,0.18250531914685114,1,1
10,12,-36.778282,-73.065037,0.0,28.0,78.5,-36.778206,-73.065008,0.0,65.0,180.4,0.008836695797216102,1,1
5,11,-36.7778,-73.068535,0.0,191.0,335.8,-36.775691,-73.065006,0.0,61.1,194.8,0.3921535880270252,1,1
8,13,-36.778255,-73.06854,0.0,53.9,317.8,-36.779585,-73.063979,0.0,14.9,157.0,0.4322943172502401,1,1
7,13,-36.778674,-73.064301,0.0,117.8,356.0,-36.777054,-73.065729,0.0,287.2,209.8,0.22050884151161734,1,1
10,19,-36.776921,-73.064047,0.0,289.3,331.4,-36.779462,-73.068255,0.0,234.9,349.0,0.46934962736818814,1,1
4,18,-36.777406,-73.065296,0.0,94.8,335.0,-36.77838,-73.06819,0.0,199.0,268.4,0.27957800877926947,1,1
1,16,-36.775679,-73.064272,0.0,210.8,0.4,-36.779792,-73.064955,0.0,279.9,220.0,0.46137241935459233,1,1
4,18,-36.780462,-73.067422,0.0,224.5,335.2,-36.779972,-73.065103,0.0,5.1,287.7,0.2135968591569416,1,1
2,17,-36.77907,-73.064694,0.0,277.7,239.6,-36.77989,-73.065671,0.0,127.5,347.6,0.1260356095763659,1,1
10,18,-36.776154,-73.067539,0.0,197.7,168.1,-36.779467,-73.067539,0.0,61.8,172.4,0.36838879197365537,1,1
5,15,-36.777143,-73.066781,0.0,109.8,229.1,-36.775542,-73.065164,0.0,209.8,336.2,0.22898322965248566,1,1
1,20,-36.77679,-73.064924,0.0,24.8,100.6,-36.77627,-73.065676,0.0,116.9,43.9,0.08848257645405007,1,1
6,20,-36.779604,-73.064513,0.0,126.8,223.3,-36.778261,-73.065306,0.0,115.0,157.1,0.1651935409471408,1,1
8,20,-36.780062,-73.066403,0.0,200.5,19.0,-36.776214,-73.067357,0.0,38.5,295.3,0.43623254713775544,1,1
7,20,-36.777388,-73.068092,0.0,1.9,143.0,-36.775568,-73.065942,0.0,279.0,177.1,0.27861002163318566,1,1
2,19,-36.7783,-73.068523,0.0,54.5,344.8,-36.775276,-73.066907,0.0,5.8,284.2,0.36576167757236505,1,1
1,18,-36.778403,-73.067094,0.0,127.8,266.0,-36.77802,-73.06858,0.0,173.4,247.9,0.13903035299930883,1,1
7,21,-36.777635,-73.064982,0.0,224.8,114.2,-36.776424,-73.068491,0.0,247.3,39.7,0.3403008626021009,1,1
3,17,-36.776459,-73.067329,0.0,272.9,74.5,-36.778639,-73.068005,0.0,166.6,148.5,0.2497699290586536,1,1
